event_timestamp,created,driver_id,conv_rate,acc_rate,avg_daily_trips
2025-06-16T21:14:50.000+05:30,2025-06-16T12:00:00.000+05:30,1003,553.065,722.771,638
2025-06-16T09:30:40.000+05:30,2025-06-16T12:00:00.000+05:30,1003,770.376,584.387,438
2025-06-16T17:44:49.000+05:30,2025-06-16T12:00:00.000+05:30,1003,691.076,524.035,856
2025-06-16T23:52:46.000+05:30,2025-06-16T12:00:00.000+05:30,1003,265.538,505.719,182
2025-06-16T20:35:45.000+05:30,2025-06-16T12:00:00.000+05:30,1003,755.552,509.073,278
2025-06-16T16:16:34.000+05:30,2025-06-16T12:00:00.000+05:30,1003,297.81,691.346,430
2025-06-16T12:25:29.000+05:30,2025-06-16T12:00:00.000+05:30,1003,721.68,598.293,883
2025-06-16T00:04:49.000+05:30,2025-06-16T12:00:00.000+05:30,1003,521.688,679.234,417
2025-06-17T15:31:30.000+05:30,2025-06-17T12:00:00.000+05:30,1003,408.79,648.86,113
2025-06-17T02:25:36.000+05:30,2025-06-17T12:00:00.000+05:30,1003,346.09,611.384,914
2025-06-17T05:14:22.000+05:30,2025-06-17T12:00:00.000+05:30,1003,285.676,565.772,600
2025-06-17T05:55:25.000+05:30,2025-06-17T12:00:00.000+05:30,1003,484.377,724.467,711
2025-06-18T13:17:53.000+05:30,2025-06-18T12:00:00.000+05:30,1003,323.092,593.098,888
2025-06-18T01:05:52.000+05:30,2025-06-18T12:00:00.000+05:30,1003,560.651,574.642,455
2025-06-18T09:46:47.000+05:30,2025-06-18T12:00:00.000+05:30,1003,889.129,452.596,694
2025-06-18T11:45:10.000+05:30,2025-06-18T12:00:00.000+05:30,1003,322.228,544.102,374
2025-06-18T00:07:48.000+05:30,2025-06-18T12:00:00.000+05:30,1003,521.797,623.764,482
2025-06-19T23:36:07.000+05:30,2025-06-19T12:00:00.000+05:30,1003,445.171,371.834,692
2025-06-19T15:57:24.000+05:30,2025-06-19T12:00:00.000+05:30,1003,826.821,377.759,247
2025-06-19T01:53:50.000+05:30,2025-06-19T12:00:00.000+05:30,1003,223.565,447.433,809
2025-06-19T06:22:19.000+05:30,2025-06-19T12:00:00.000+05:30,1003,428.255,414.813,159
2025-06-19T21:22:52.000+05:30,2025-06-19T12:00:00.000+05:30,1003,213.837,300.95,478
2025-06-19T09:01:28.000+05:30,2025-06-19T12:00:00.000+05:30,1003,263.005,461.988,271
2025-06-20T07:29:27.000+05:30,2025-06-20T12:00:00.000+05:30,1003,817.101,477.879,202
2025-06-20T06:54:57.000+05:30,2025-06-20T12:00:00.000+05:30,1003,834.696,422.413,144
2025-06-20T23:24:41.000+05:30,2025-06-20T12:00:00.000+05:30,1003,437.515,754.444,912
2025-06-20T04:58:22.000+05:30,2025-06-20T12:00:00.000+05:30,1003,495.523,384.216,537
2025-06-20T21:21:04.000+05:30,2025-06-20T12:00:00.000+05:30,1003,342.286,519.983,618
2025-06-21T02:37:14.000+05:30,2025-06-21T12:00:00.000+05:30,1003,699.422,730.136,404
2025-06-21T21:14:59.000+05:30,2025-06-21T12:00:00.000+05:30,1003,363.871,340.449,726
2025-06-21T19:30:15.000+05:30,2025-06-21T12:00:00.000+05:30,1003,508.163,520.431,513
2025-06-21T21:42:51.000+05:30,2025-06-21T12:00:00.000+05:30,1003,557.937,302.824,610
2025-06-21T22:59:37.000+05:30,2025-06-21T12:00:00.000+05:30,1003,733.014,516.099,562
2025-06-21T17:22:51.000+05:30,2025-06-21T12:00:00.000+05:30,1003,885.603,773.094,269
2025-06-22T15:25:17.000+05:30,2025-06-22T12:00:00.000+05:30,1003,386.96,648.871,820
2025-06-22T20:56:01.000+05:30,2025-06-22T12:00:00.000+05:30,1003,281.929,502.978,278
2025-06-22T18:36:55.000+05:30,2025-06-22T12:00:00.000+05:30,1003,435.264,732.596,747
2025-06-23T23:17:06.000+05:30,2025-06-23T12:00:00.000+05:30,1003,707.724,383.404,373
2025-06-24T02:09:35.000+05:30,2025-06-24T12:00:00.000+05:30,1003,566.469,768.68,404
2025-06-24T03:47:57.000+05:30,2025-06-24T12:00:00.000+05:30,1003,637.203,513.277,449
2025-06-24T13:19:42.000+05:30,2025-06-24T12:00:00.000+05:30,1003,702.577,567.173,265
2025-06-24T01:10:55.000+05:30,2025-06-24T12:00:00.000+05:30,1003,654.339,755.181,671
2025-06-25T06:58:44.000+05:30,2025-06-25T12:00:00.000+05:30,1003,475.149,604.069,483
2025-06-26T09:56:15.000+05:30,2025-06-26T12:00:00.000+05:30,1003,380.054,350.03,516
2025-06-26T14:29:16.000+05:30,2025-06-26T12:00:00.000+05:30,1003,512.376,515.133,779
2025-05-28T03:40:27.000+05:30,2025-05-28T12:00:00.000+05:30,1004,224.033,410.002,996
2025-05-28T00:19:05.000+05:30,2025-05-28T12:00:00.000+05:30,1004,841.752,320.945,848
2025-05-28T11:12:33.000+05:30,2025-05-28T12:00:00.000+05:30,1004,540.09,314.381,286
2025-05-29T23:57:19.000+05:30,2025-05-29T12:00:00.000+05:30,1004,410.96,436.874,237
2025-05-29T05:14:07.000+05:30,2025-05-29T12:00:00.000+05:30,1004,619.23,324.014,505
2025-05-29T23:32:27.000+05:30,2025-05-29T12:00:00.000+05:30,1004,566.787,775.961,210
2025-05-29T14:37:51.000+05:30,2025-05-29T12:00:00.000+05:30,1004,625.167,645.901,473
2025-05-29T01:14:20.000+05:30,2025-05-29T12:00:00.000+05:30,1004,640.264,507.87,573
2025-05-29T04:34:01.000+05:30,2025-05-29T12:00:00.000+05:30,1004,776.309,613.302,843
2025-05-29T10:45:38.000+05:30,2025-05-29T12:00:00.000+05:30,1004,258.876,520.958,270
2025-05-29T14:31:22.000+05:30,2025-05-29T12:00:00.000+05:30,1004,206.858,527.094,895
2025-05-29T18:44:54.000+05:30,2025-05-29T12:00:00.000+05:30,1004,721.991,648.938,844
2025-05-30T16:20:50.000+05:30,2025-05-30T12:00:00.000+05:30,1004,397.085,379.98,328
2025-05-30T00:33:32.000+05:30,2025-05-30T12:00:00.000+05:30,1004,538.713,651.991,957
2025-05-30T02:47:10.000+05:30,2025-05-30T12:00:00.000+05:30,1004,225.907,512.79,391
2025-05-30T21:25:29.000+05:30,2025-05-30T12:00:00.000+05:30,1004,455.143,483.836,598
2025-05-30T12:49:53.000+05:30,2025-05-30T12:00:00.000+05:30,1004,602.01,573.439,952
2025-05-30T18:59:50.000+05:30,2025-05-30T12:00:00.000+05:30,1004,220.496,427.415,368
2025-05-30T12:37:24.000+05:30,2025-05-30T12:00:00.000+05:30,1004,864.233,713.794,205
2025-05-30T02:55:31.000+05:30,2025-05-30T12:00:00.000+05:30,1004,853.067,605.201,991
2025-05-30T06:57:00.000+05:30,2025-05-30T12:00:00.000+05:30,1004,775.502,563.509,522
2025-05-31T11:52:16.000+05:30,2025-05-31T12:00:00.000+05:30,1004,786.681,423.104,981
2025-05-31T11:23:35.000+05:30,2025-05-31T12:00:00.000+05:30,1004,789.91,325.656,472
2025-05-31T03:38:07.000+05:30,2025-05-31T12:00:00.000+05:30,1004,338.833,759.973,187
2025-05-31T22:27:33.000+05:30,2025-05-31T12:00:00.000+05:30,1004,796.632,565.426,721
2025-05-31T13:12:24.000+05:30,2025-05-31T12:00:00.000+05:30,1004,665.457,324.951,928
2025-06-01T14:03:01.000+05:30,2025-06-01T12:00:00.000+05:30,1004,853.009,465.288,647
2025-06-01T06:31:24.000+05:30,2025-06-01T12:00:00.000+05:30,1004,670.092,686.385,918
2025-06-01T04:00:25.000+05:30,2025-06-01T12:00:00.000+05:30,1004,839.57,433.004,269
2025-06-02T22:25:03.000+05:30,2025-06-02T12:00:00.000+05:30,1004,561.328,469.811,260
2025-06-02T23:20:24.000+05:30,2025-06-02T12:00:00.000+05:30,1004,354.813,620.012,632
2025-06-02T09:29:15.000+05:30,2025-06-02T12:00:00.000+05:30,1004,346.841,392.522,700
2025-06-02T15:14:00.000+05:30,2025-06-02T12:00:00.000+05:30,1004,532.36,412.533,139
2025-06-02T19:42:01.000+05:30,2025-06-02T12:00:00.000+05:30,1004,580.934,602.003,187
2025-06-02T22:47:24.000+05:30,2025-06-02T12:00:00.000+05:30,1004,216.077,348.179,533
2025-06-02T04:34:28.000+05:30,2025-06-02T12:00:00.000+05:30,1004,526.979,532.491,881
2025-06-02T22:53:44.000+05:30,2025-06-02T12:00:00.000+05:30,1004,810.544,503.854,165
2025-06-02T01:56:46.000+05:30,2025-06-02T12:00:00.000+05:30,1004,759.501,716.962,229
2025-06-03T05:28:08.000+05:30,2025-06-03T12:00:00.000+05:30,1004,471.483,710.396,900
2025-06-03T09:41:20.000+05:30,2025-06-03T12:00:00.000+05:30,1004,435.771,467.174,845
2025-06-03T16:52:00.000+05:30,2025-06-03T12:00:00.000+05:30,1004,754.806,627.259,952
2025-06-03T02:36:42.000+05:30,2025-06-03T12:00:00.000+05:30,1004,617.214,796.115,922
2025-06-03T17:42:55.000+05:30,2025-06-03T12:00:00.000+05:30,1004,745.832,401.055,507
2025-06-04T23:57:17.000+05:30,2025-06-04T12:00:00.000+05:30,1004,456.287,458.599,996
2025-06-04T04:20:30.000+05:30,2025-06-04T12:00:00.000+05:30,1004,401.437,396.226,644
2025-06-04T08:35:23.000+05:30,2025-06-04T12:00:00.000+05:30,1004,724.986,781.516,728
2025-06-04T11:21:28.000+05:30,2025-06-04T12:00:00.000+05:30,1004,855.533,436.737,271
2025-06-04T04:14:43.000+05:30,2025-06-04T12:00:00.000+05:30,1004,837.824,501.238,906
2025-06-04T13:44:46.000+05:30,2025-06-04T12:00:00.000+05:30,1004,241.414,683.105,806
2025-06-05T03:52:29.000+05:30,2025-06-05T12:00:00.000+05:30,1004,830.651,752.067,395
2025-06-05T00:25:16.000+05:30,2025-06-05T12:00:00.000+05:30,1004,718.174,372.485,242
2025-06-05T20:38:54.000+05:30,2025-06-05T12:00:00.000+05:30,1004,633.785,477.404,791
2025-06-05T17:40:48.000+05:30,2025-06-05T12:00:00.000+05:30,1004,535.507,657.909,149
2025-06-05T15:02:00.000+05:30,2025-06-05T12:00:00.000+05:30,1004,865.421,695.555,246
2025-06-05T14:19:32.000+05:30,2025-06-05T12:00:00.000+05:30,1004,602.905,588.37,553
2025-06-05T17:52:44.000+05:30,2025-06-05T12:00:00.000+05:30,1004,445.438,611.631,202
2025-06-05T06:54:21.000+05:30,2025-06-05T12:00:00.000+05:30,1004,407.854,716.279,889
2025-06-06T16:22:54.000+05:30,2025-06-06T12:00:00.000+05:30,1004,633.622,654.056,450
2025-06-06T05:49:24.000+05:30,2025-06-06T12:00:00.000+05:30,1004,557.894,628.963,278
2025-06-06T07:07:30.000+05:30,2025-06-06T12:00:00.000+05:30,1004,652.264,789.527,304
2025-06-06T13:44:01.000+05:30,2025-06-06T12:00:00.000+05:30,1004,250.977,704.117,139
2025-06-07T21:36:58.000+05:30,2025-06-07T12:00:00.000+05:30,1004,885.234,445.422,405
2025-06-07T20:24:00.000+05:30,2025-06-07T12:00:00.000+05:30,1004,614.161,498.399,199
2025-06-07T19:24:31.000+05:30,2025-06-07T12:00:00.000+05:30,1004,330.892,352.102,399
2025-06-07T07:14:15.000+05:30,2025-06-07T12:00:00.000+05:30,1004,665.777,570.826,804
2025-06-08T12:07:00.000+05:30,2025-06-08T12:00:00.000+05:30,1004,783.586,752.132,346
2025-06-08T04:33:12.000+05:30,2025-06-08T12:00:00.000+05:30,1004,329.451,372.819,540
2025-06-08T18:45:15.000+05:30,2025-06-08T12:00:00.000+05:30,1004,328.104,630.365,444
2025-06-08T22:31:49.000+05:30,2025-06-08T12:00:00.000+05:30,1004,425.814,377.779,722
2025-06-08T09:51:20.000+05:30,2025-06-08T12:00:00.000+05:30,1004,510.229,591.318,265
2025-06-09T07:29:06.000+05:30,2025-06-09T12:00:00.000+05:30,1004,675.135,723.615,352
2025-06-09T14:33:51.000+05:30,2025-06-09T12:00:00.000+05:30,1004,624.936,461.968,767
2025-06-10T21:57:44.000+05:30,2025-06-10T12:00:00.000+05:30,1004,673.82,683.387,732
2025-06-10T13:08:08.000+05:30,2025-06-10T12:00:00.000+05:30,1004,354.148,711.416,965
2025-06-11T11:59:45.000+05:30,2025-06-11T12:00:00.000+05:30,1004,335.749,677.45,721
2025-06-11T00:06:14.000+05:30,2025-06-11T12:00:00.000+05:30,1004,281.378,358.622,417
2025-06-11T13:04:15.000+05:30,2025-06-11T12:00:00.000+05:30,1004,822.053,574.533,633
2025-06-11T08:41:24.000+05:30,2025-06-11T12:00:00.000+05:30,1004,312.007,744.939,671
2025-06-11T07:39:57.000+05:30,2025-06-11T12:00:00.000+05:30,1004,768.612,371.786,790
2025-06-11T14:05:28.000+05:30,2025-06-11T12:00:00.000+05:30,1004,393.039,612.665,135
2025-06-12T13:04:40.000+05:30,2025-06-12T12:00:00.000+05:30,1004,390.408,767.354,907
2025-06-12T16:31:47.000+05:30,2025-06-12T12:00:00.000+05:30,1004,344.714,741.939,931
2025-06-12T06:51:48.000+05:30,2025-06-12T12:00:00.000+05:30,1004,626.622,669.886,883
2025-06-12T20:13:24.000+05:30,2025-06-12T12:00:00.000+05:30,1004,224.973,618.881,953
2025-06-12T05:35:13.000+05:30,2025-06-12T12:00:00.000+05:30,1004,660.182,674.925,350
2025-06-12T07:24:21.000+05:30,2025-06-12T12:00:00.000+05:30,1004,552.69,324.633,539
2025-06-12T17:27:20.000+05:30,2025-06-12T12:00:00.000+05:30,1004,411.038,547.31,958
2025-06-13T15:32:58.000+05:30,2025-06-13T12:00:00.000+05:30,1004,368.449,394.016,431
2025-06-13T07:01:34.000+05:30,2025-06-13T12:00:00.000+05:30,1004,443.59,651.904,417
2025-06-13T22:23:35.000+05:30,2025-06-13T12:00:00.000+05:30,1004,420.289,695.361,398
2025-06-13T03:40:20.000+05:30,2025-06-13T12:00:00.000+05:30,1004,845.428,305.388,782
2025-06-13T18:55:09.000+05:30,2025-06-13T12:00:00.000+05:30,1004,703.854,316.05,751
2025-06-14T09:28:23.000+05:30,2025-06-14T12:00:00.000+05:30,1004,308.181,757.693,764
2025-06-14T03:35:14.000+05:30,2025-06-14T12:00:00.000+05:30,1004,248.538,710.317,282
2025-06-14T16:24:25.000+05:30,2025-06-14T12:00:00.000+05:30,1004,540.872,329.839,608
2025-06-14T16:56:41.000+05:30,2025-06-14T12:00:00.000+05:30,1004,694.664,481.859,855
2025-06-14T18:54:56.000+05:30,2025-06-14T12:00:00.000+05:30,1004,656.357,506.14,547
2025-06-14T00:03:31.000+05:30,2025-06-14T12:00:00.000+05:30,1004,384.987,372.05,243
2025-06-15T14:11:30.000+05:30,2025-06-15T12:00:00.000+05:30,1004,721.777,674.045,602
2025-06-15T06:17:58.000+05:30,2025-06-15T12:00:00.000+05:30,1004,790.384,717.059,482
2025-06-15T17:34:34.000+05:30,2025-06-15T12:00:00.000+05:30,1004,388.238,730.166,605
2025-06-15T09:35:44.000+05:30,2025-06-15T12:00:00.000+05:30,1004,368.281,331.25,863
2025-06-15T02:10:57.000+05:30,2025-06-15T12:00:00.000+05:30,1004,836.316,682.919,609
2025-06-15T23:29:48.000+05:30,2025-06-15T12:00:00.000+05:30,1004,439.076,703.408,430
2025-06-15T00:48:12.000+05:30,2025-06-15T12:00:00.000+05:30,1004,531.802,383.264,131
2025-06-15T16:26:12.000+05:30,2025-06-15T12:00:00.000+05:30,1004,521.884,695.091,528
2025-06-15T02:44:03.000+05:30,2025-06-15T12:00:00.000+05:30,1004,432.796,356.787,646
2025-06-16T14:14:01.000+05:30,2025-06-16T12:00:00.000+05:30,1004,861.224,449.663,412
2025-06-16T17:16:58.000+05:30,2025-06-16T12:00:00.000+05:30,1004,253.804,673.076,757
2025-06-16T05:59:25.000+05:30,2025-06-16T12:00:00.000+05:30,1004,262.525,794.513,481
2025-06-16T22:21:39.000+05:30,2025-06-16T12:00:00.000+05:30,1004,708.105,386.076,524
2025-06-17T08:15:44.000+05:30,2025-06-17T12:00:00.000+05:30,1004,803.869,601.407,928
2025-06-17T20:57:51.000+05:30,2025-06-17T12:00:00.000+05:30,1004,466.394,411.646,462
2025-06-17T07:45:12.000+05:30,2025-06-17T12:00:00.000+05:30,1004,737.844,345.74,746
2025-06-17T22:38:43.000+05:30,2025-06-17T12:00:00.000+05:30,1004,712.506,455.822,791
2025-06-17T18:14:03.000+05:30,2025-06-17T12:00:00.000+05:30,1004,632.551,326.6,364
2025-06-17T16:54:02.000+05:30,2025-06-17T12:00:00.000+05:30,1004,871.96,647.295,312
2025-06-17T12:06:53.000+05:30,2025-06-17T12:00:00.000+05:30,1004,816.505,698.01,525
2025-06-17T23:55:07.000+05:30,2025-06-17T12:00:00.000+05:30,1004,506.401,518.268,829
2025-06-18T14:32:36.000+05:30,2025-06-18T12:00:00.000+05:30,1004,663.446,739.303,621
2025-06-18T02:42:30.000+05:30,2025-06-18T12:00:00.000+05:30,1004,419.625,716.277,604
2025-06-18T09:20:42.000+05:30,2025-06-18T12:00:00.000+05:30,1004,423.598,538.695,764
2025-06-18T22:54:09.000+05:30,2025-06-18T12:00:00.000+05:30,1004,237.366,345.835,639
2025-06-18T22:31:22.000+05:30,2025-06-18T12:00:00.000+05:30,1004,302.57,428.845,165
2025-06-18T06:43:15.000+05:30,2025-06-18T12:00:00.000+05:30,1004,666.578,339.72,245
2025-06-18T08:01:36.000+05:30,2025-06-18T12:00:00.000+05:30,1004,734.885,303.644,321
2025-06-19T13:10:39.000+05:30,2025-06-19T12:00:00.000+05:30,1004,787.881,713.662,624
2025-06-19T08:04:00.000+05:30,2025-06-19T12:00:00.000+05:30,1004,582.849,489.865,830
2025-06-19T11:44:06.000+05:30,2025-06-19T12:00:00.000+05:30,1004,277.055,396.688,765
2025-06-19T11:05:17.000+05:30,2025-06-19T12:00:00.000+05:30,1004,546.978,763.961,328
2025-06-19T12:20:16.000+05:30,2025-06-19T12:00:00.000+05:30,1004,215.709,558.06,124
2025-06-19T09:40:50.000+05:30,2025-06-19T12:00:00.000+05:30,1004,815.916,456.454,922
2025-06-19T11:37:20.000+05:30,2025-06-19T12:00:00.000+05:30,1004,734.457,560.087,319
2025-06-19T22:48:40.000+05:30,2025-06-19T12:00:00.000+05:30,1004,317.837,798.144,507
2025-06-20T09:22:16.000+05:30,2025-06-20T12:00:00.000+05:30,1004,788.729,735.735,959
2025-06-20T11:19:45.000+05:30,2025-06-20T12:00:00.000+05:30,1004,626.546,425.972,883
2025-06-20T04:38:19.000+05:30,2025-06-20T12:00:00.000+05:30,1004,606.756,518.629,244
2025-06-20T03:58:49.000+05:30,2025-06-20T12:00:00.000+05:30,1004,542.287,460.834,410
2025-06-21T13:51:26.000+05:30,2025-06-21T12:00:00.000+05:30,1004,597.507,575.097,583
2025-06-21T16:39:09.000+05:30,2025-06-21T12:00:00.000+05:30,1004,263.127,563.354,368
2025-06-21T01:54:07.000+05:30,2025-06-21T12:00:00.000+05:30,1004,651.126,681.296,495
2025-06-21T11:02:31.000+05:30,2025-06-21T12:00:00.000+05:30,1004,200.52,429.083,109
2025-06-21T17:03:13.000+05:30,2025-06-21T12:00:00.000+05:30,1004,885.947,430.397,980
2025-06-21T19:39:40.000+05:30,2025-06-21T12:00:00.000+05:30,1004,595.466,339.195,239
2025-06-21T02:24:16.000+05:30,2025-06-21T12:00:00.000+05:30,1004,305.204,451.464,261
2025-06-21T19:54:08.000+05:30,2025-06-21T12:00:00.000+05:30,1004,292.281,341.218,406
2025-06-21T12:56:25.000+05:30,2025-06-21T12:00:00.000+05:30,1004,801.846,396.592,239
2025-06-22T03:27:45.000+05:30,2025-06-22T12:00:00.000+05:30,1004,553.231,425.682,652
2025-06-22T08:39:31.000+05:30,2025-06-22T12:00:00.000+05:30,1004,271.327,530.647,716
2025-06-23T04:35:52.000+05:30,2025-06-23T12:00:00.000+05:30,1004,292.583,780.908,857
2025-06-23T14:45:44.000+05:30,2025-06-23T12:00:00.000+05:30,1004,251.54,720.369,336
2025-06-23T06:19:09.000+05:30,2025-06-23T12:00:00.000+05:30,1004,887.112,500.554,730
2025-06-23T01:19:05.000+05:30,2025-06-23T12:00:00.000+05:30,1004,746.59,493.54,382
2025-06-24T05:26:20.000+05:30,2025-06-24T12:00:00.000+05:30,1004,565.934,551.514,421
2025-06-24T02:36:00.000+05:30,2025-06-24T12:00:00.000+05:30,1004,639.215,330.519,435
2025-06-24T00:03:41.000+05:30,2025-06-24T12:00:00.000+05:30,1004,851.446,428.524,646
2025-06-24T23:41:17.000+05:30,2025-06-24T12:00:00.000+05:30,1004,526.007,640.714,253
2025-06-24T21:50:51.000+05:30,2025-06-24T12:00:00.000+05:30,1004,821.245,588.172,175
2025-06-24T08:56:48.000+05:30,2025-06-24T12:00:00.000+05:30,1004,431.112,316.919,852
2025-06-24T03:49:42.000+05:30,2025-06-24T12:00:00.000+05:30,1004,672.827,468.191,358
2025-06-24T05:23:35.000+05:30,2025-06-24T12:00:00.000+05:30,1004,750.539,792.577,790
2025-06-24T07:08:07.000+05:30,2025-06-24T12:00:00.000+05:30,1004,255.768,548.175,863
2025-06-25T17:42:02.000+05:30,2025-06-25T12:00:00.000+05:30,1004,862.009,391.541,945
2025-06-25T14:52:12.000+05:30,2025-06-25T12:00:00.000+05:30,1004,487.343,747.684,701
2025-06-25T04:24:40.000+05:30,2025-06-25T12:00:00.000+05:30,1004,655.75,788.607,355
2025-06-25T23:53:30.000+05:30,2025-06-25T12:00:00.000+05:30,1004,888.074,629.13,237
2025-06-25T14:01:50.000+05:30,2025-06-25T12:00:00.000+05:30,1004,755.48,587.777,949
2025-06-26T08:16:59.000+05:30,2025-06-26T12:00:00.000+05:30,1004,287.68,409.092,676
2025-06-26T08:11:15.000+05:30,2025-06-26T12:00:00.000+05:30,1004,210.244,473.053,199
2025-06-26T23:32:58.000+05:30,2025-06-26T12:00:00.000+05:30,1004,892.11,444.005,904
2025-06-26T03:18:54.000+05:30,2025-06-26T12:00:00.000+05:30,1004,438.034,325.872,844
2025-06-26T19:04:27.000+05:30,2025-06-26T12:00:00.000+05:30,1004,273.949,673.247,724
2025-06-26T22:13:28.000+05:30,2025-06-26T12:00:00.000+05:30,1004,342.005,675.674,777
2025-06-26T07:03:48.000+05:30,2025-06-26T12:00:00.000+05:30,1004,624.911,647.191,792
2025-06-26T06:32:22.000+05:30,2025-06-26T12:00:00.000+05:30,1004,847.236,661.314,330
